"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Barbados","1999","Not applicable","Not applicable","Percent","52.93923"
"Belarus","2014","Not applicable","Not applicable","Percent","15.41685"
"Belarus","2013","Not applicable","Not applicable","Percent","15.32454"
"Belarus","2012","Not applicable","Not applicable","Percent","14.73278"
"Belarus","2011","Not applicable","Not applicable","Percent","13.56994"
"Belarus","2010","Not applicable","Not applicable","Percent","15.46073"
"Belarus","2009","Not applicable","Not applicable","Percent","15.55758"
"Belarus","2007","Not applicable","Not applicable","Percent","17.86783"
"Belarus","2006","Not applicable","Not applicable","Percent","28.64335"
"Belarus","2005","Not applicable","Not applicable","Percent","27.34842"
"Belarus","2004","Not applicable","Not applicable","Percent","27.03506"
"Belgium","2012","Not applicable","Not applicable","Percent","33.40069"
"Belgium","2011","Not applicable","Not applicable","Percent","33.52296"
"Belgium","2010","Not applicable","Not applicable","Percent","34.83588"
"Belgium","2009","Not applicable","Not applicable","Percent","36.52922"
"Belgium","2008","Not applicable","Not applicable","Percent","35.75913"
"Belgium","2007","Not applicable","Not applicable","Percent","34.25727"
"Belgium","2006","Not applicable","Not applicable","Percent","34.41537"
"Belgium","2005","Not applicable","Not applicable","Percent","33.67029"
"Belgium","2004","Not applicable","Not applicable","Percent","33.87268"
"Belgium","2003","Not applicable","Not applicable","Percent","35.36787"
"Belgium","2002","Not applicable","Not applicable","Percent","36.39025"
"Belgium","2001","Not applicable","Not applicable","Percent","37.32587"
"Belize","2013","Not applicable","Not applicable","Percent","33.53558"
"Belize","2012","Not applicable","Not applicable","Percent","23.58711"
"Belize","2010","Not applicable","Not applicable","Percent","25.70246"
"Belize","2009","Not applicable","Not applicable","Percent","29.23647"
"Belize","2008","Not applicable","Not applicable","Percent","27.00724"
"Belize","2004","Not applicable","Not applicable","Percent","35.55669"
"Benin","2013","Not applicable","Not applicable","Percent","68.2252"
"Benin","2012","Not applicable","Not applicable","Percent","98.65805"
"Benin","2010","Not applicable","Not applicable","Percent","65.24794"
"Benin","2009","Not applicable","Not applicable","Percent","87.57305"
"Benin","2008","Not applicable","Not applicable","Percent","95.489"
"Benin","2007","Not applicable","Not applicable","Percent","91.77857"
"Benin","2006","Not applicable","Not applicable","Percent","121.56639"
"Benin","2005","Not applicable","Not applicable","Percent","149.27704"
"Benin","2004","Not applicable","Not applicable","Percent","131.17592"
"Benin","2003","Not applicable","Not applicable","Percent","125.05062"
"Benin","2002","Not applicable","Not applicable","Percent","138.20991"
"Benin","2001","Not applicable","Not applicable","Percent","151.33158"
"Benin","2000","Not applicable","Not applicable","Percent","194.84623"
"Bermuda","2014","Not applicable","Not applicable","Percent","19.07085"
"Bermuda","2010","Not applicable","Not applicable","Percent","18.44113"
"Bhutan","2014","Not applicable","Not applicable","Percent","53.8589"
"Bhutan","2013","Not applicable","Not applicable","Percent","102.38461"
"Bhutan","2011","Not applicable","Not applicable","Percent","67.27109"
"Bhutan","2010","Not applicable","Not applicable","Percent","87.38305"
"Bhutan","2009","Not applicable","Not applicable","Percent","84.22965"
"Bhutan","2008","Not applicable","Not applicable","Percent","151.35713"
"Bolivia","2003","Not applicable","Not applicable","Percent","35.94629"
"Bolivia","2002","Not applicable","Not applicable","Percent","43.48931"
"Bolivia","2001","Not applicable","Not applicable","Percent","44.07895"
"Bolivia","2000","Not applicable","Not applicable","Percent","47.24162"
"Bolivia","1999","Not applicable","Not applicable","Percent","44.32522"
"Bolivia","1998","Not applicable","Not applicable","Percent","52.53209"
"Botswana","2009","Not applicable","Not applicable","Percent","252.77565"
"Botswana","2007","Not applicable","Not applicable","Percent","212.22936"
"Botswana","2005","Not applicable","Not applicable","Percent","272.99017"
"Brazil","2012","Not applicable","Not applicable","Percent","27.05286"
"Brazil","2011","Not applicable","Not applicable","Percent","27.84188"
"Brazil","2010","Not applicable","Not applicable","Percent","28.06932"
"Brazil","2009","Not applicable","Not applicable","Percent","28.13993"
"Brazil","2008","Not applicable","Not applicable","Percent","27.42303"
"Brazil","2007","Not applicable","Not applicable","Percent","29.43502"
"Brazil","2005","Not applicable","Not applicable","Percent","35.05323"
"Brazil","2004","Not applicable","Not applicable","Percent","32.72193"
"Brazil","2002","Not applicable","Not applicable","Percent","44.64228"
"Brazil","2001","Not applicable","Not applicable","Percent","47.35827"
"Brazil","2000","Not applicable","Not applicable","Percent","54.94153"
"Brazil","1999","Not applicable","Not applicable","Percent","56.19002"
"Brazil","1998","Not applicable","Not applicable","Percent","78.62225"
"Brunei Darussalam","2014","Not applicable","Not applicable","Percent","56.23339"
"Brunei Darussalam","2010","Not applicable","Not applicable","Percent","31.62561"
"Bulgaria","2012","Not applicable","Not applicable","Percent","16.08235"
"Bulgaria","2011","Not applicable","Not applicable","Percent","15.70932"
"Bulgaria","2010","Not applicable","Not applicable","Percent","14.93555"
"Bulgaria","2009","Not applicable","Not applicable","Percent","24.12194"
"Bulgaria","2008","Not applicable","Not applicable","Percent","23.1109"
"Bulgaria","2007","Not applicable","Not applicable","Percent","17.50768"
"Bulgaria","2006","Not applicable","Not applicable","Percent","21.38763"
"Bulgaria","2005","Not applicable","Not applicable","Percent","22.57262"
"Bulgaria","2004","Not applicable","Not applicable","Percent","16.84908"
"Bulgaria","2003","Not applicable","Not applicable","Percent","26.81813"
"Bulgaria","2002","Not applicable","Not applicable","Percent","17.77138"
"Bulgaria","2001","Not applicable","Not applicable","Percent","17.47601"
"Bulgaria","1998","Not applicable","Not applicable","Percent","12.81001"
"Burkina Faso","2013","Not applicable","Not applicable","Percent","226.32423"
"Burkina Faso","2012","Not applicable","Not applicable","Percent","170.83701"
"Burkina Faso","2011","Not applicable","Not applicable","Percent","181.26346"
"Burkina Faso","2010","Not applicable","Not applicable","Percent","226.73355"
"Burkina Faso","2007","Not applicable","Not applicable","Percent","297.37549"
"Burkina Faso","2006","Not applicable","Not applicable","Percent","225.01391"
"Burkina Faso","2005","Not applicable","Not applicable","Percent","203.87721"
"Burundi","2013","Not applicable","Not applicable","Percent","305.95388"
"Burundi","2012","Not applicable","Not applicable","Percent","329.87251"
"Burundi","2011","Not applicable","Not applicable","Percent","358.53399"
"Burundi","2010","Not applicable","Not applicable","Percent","395.97713"
"Burundi","2009","Not applicable","Not applicable","Percent","436.16001"
"Burundi","2008","Not applicable","Not applicable","Percent","444.61546"
"Burundi","2005","Not applicable","Not applicable","Percent","260.76434"
"Burundi","2004","Not applicable","Not applicable","Percent","334.00002"
"Burundi","2002","Not applicable","Not applicable","Percent","508.63508"
"Burundi","2001","Not applicable","Not applicable","Percent","890.63346"
"Burundi","2000","Not applicable","Not applicable","Percent","786.05244"
"Burundi","1999","Not applicable","Not applicable","Percent","1092.19895"
"Cambodia","2010","Not applicable","Not applicable","Percent","27.85886"
"Cambodia","2001","Not applicable","Not applicable","Percent","41.80821"
"Cameroon","2011","Not applicable","Not applicable","Percent","39.84554"
"Cameroon","2010","Not applicable","Not applicable","Percent","27.99893"
"Cameroon","2009","Not applicable","Not applicable","Percent","34.40496"
"Cameroon","2008","Not applicable","Not applicable","Percent","34.69477"
"Cameroon","2007","Not applicable","Not applicable","Percent","51.59183"
"Cameroon","2006","Not applicable","Not applicable","Percent","47.96849"
"Cameroon","2005","Not applicable","Not applicable","Percent","71.677"
"Cameroon","2004","Not applicable","Not applicable","Percent","72.65946"
"Canada","1998","Not applicable","Not applicable","Percent","43.08682"
"Cape Verde","2013","Not applicable","Not applicable","Percent","30.93088"
"Cape Verde","2011","Not applicable","Not applicable","Percent","35.16238"
"Cape Verde","2009","Not applicable","Not applicable","Percent","42.62943"
"Cape Verde","2008","Not applicable","Not applicable","Percent","45.20643"
"Cape Verde","2006","Not applicable","Not applicable","Percent","76.25692"
"Cape Verde","2005","Not applicable","Not applicable","Percent","71.6421"
"Cape Verde","2002","Not applicable","Not applicable","Percent","347.07532"
"Central African Republic","2011","Not applicable","Not applicable","Percent","114.32283"
"Central African Republic","2010","Not applicable","Not applicable","Percent","98.24483"
"Central African Republic","2009","Not applicable","Not applicable","Percent","123.86191"
"Central African Republic","2008","Not applicable","Not applicable","Percent","101.9016"
"Central African Republic","2006","Not applicable","Not applicable","Percent","298.66156"
"Chad","2011","Not applicable","Not applicable","Percent","185.71079"
"Chad","2010","Not applicable","Not applicable","Percent","210.51499"
"Chad","2009","Not applicable","Not applicable","Percent","161.48633"
"Chad","2005","Not applicable","Not applicable","Percent","258.29828"
"Chad","2004","Not applicable","Not applicable","Percent","269.8517"
"Chad","1998","Not applicable","Not applicable","Percent","442.17183"
"Chile","2013","Not applicable","Not applicable","Percent","17.47637"
"Chile","2012","Not applicable","Not applicable","Percent","15.01343"
"Chile","2011","Not applicable","Not applicable","Percent","14.36566"
"Chile","2010","Not applicable","Not applicable","Percent","16.08507"
"Chile","2009","Not applicable","Not applicable","Percent","12.70952"
"Chile","2008","Not applicable","Not applicable","Percent","11.38334"
"Chile","2007","Not applicable","Not applicable","Percent","10.78466"
"Chile","2006","Not applicable","Not applicable","Percent","11.0283"
"Chile","2005","Not applicable","Not applicable","Percent","10.92372"
"Chile","2004","Not applicable","Not applicable","Percent","14.44862"
"Chile","2003","Not applicable","Not applicable","Percent","14.04899"
"Chile","2002","Not applicable","Not applicable","Percent","16.76092"
"Chile","2000","Not applicable","Not applicable","Percent","18.07153"
"Chile","1998","Not applicable","Not applicable","Percent","20.63485"
"China","1999","Not applicable","Not applicable","Percent","89.48783"
"China","1998","Not applicable","Not applicable","Percent","58.95982"
"Colombia","2014","Not applicable","Not applicable","Percent","21.67213"
"Colombia","2013","Not applicable","Not applicable","Percent","19.51546"
"Colombia","2012","Not applicable","Not applicable","Percent","23.066"
"Colombia","2011","Not applicable","Not applicable","Percent","23.05825"
"Colombia","2010","Not applicable","Not applicable","Percent","29.25635"
"Colombia","2009","Not applicable","Not applicable","Percent","26.90074"
"Colombia","2008","Not applicable","Not applicable","Percent","26.02428"
"Colombia","2006","Not applicable","Not applicable","Percent","18.98648"
"Colombia","2005","Not applicable","Not applicable","Percent","19.52289"
"Colombia","2004","Not applicable","Not applicable","Percent","20.84769"
"Colombia","2002","Not applicable","Not applicable","Percent","23.80345"
"Colombia","2001","Not applicable","Not applicable","Percent","30.91605"
"Colombia","2000","Not applicable","Not applicable","Percent","30.18991"
"Colombia","1999","Not applicable","Not applicable","Percent","38.41005"
"Colombia","1998","Not applicable","Not applicable","Percent","34.30152"
"Comoros","2012","Not applicable","Not applicable","Percent","50.14432"
"Comoros","2011","Not applicable","Not applicable","Percent","59.50835"
"Congo","2013","Not applicable","Not applicable","Percent","83.6994"
"Congo","2002","Not applicable","Not applicable","Percent","218.7611"
"Cook Islands","2014","Not applicable","Not applicable","Percent","5.84568"
"Cook Islands","2012","Not applicable","Not applicable","Percent","7.78299"
"Cook Islands","2011","Not applicable","Not applicable","Percent","0"
"Cook Islands","2000","Not applicable","Not applicable","Percent","0"
"Cook Islands","1999","Not applicable","Not applicable","Percent","0"
"Costa Rica","2014","Not applicable","Not applicable","Percent","33.36756"
"Costa Rica","2013","Not applicable","Not applicable","Percent","32.55306"
"Costa Rica","2012","Not applicable","Not applicable","Percent","30.95153"
"Costa Rica","2011","Not applicable","Not applicable","Percent","30.66281"
"Costa Rica","2004","Not applicable","Not applicable","Percent","35.37885"
"Côte d'Ivoire","2014","Not applicable","Not applicable","Percent","124.54751"
"Côte d'Ivoire","2007","Not applicable","Not applicable","Percent","108.59253"
"Côte d'Ivoire","1999","Not applicable","Not applicable","Percent","142.16883"
"Croatia","2011","Not applicable","Not applicable","Percent","25.61477"
"Croatia","2010","Not applicable","Not applicable","Percent","22.96041"
"Croatia","2009","Not applicable","Not applicable","Percent","26.35118"
"Croatia","2008","Not applicable","Not applicable","Percent","28.99268"
"Croatia","2007","Not applicable","Not applicable","Percent","24.91778"
"Croatia","2004","Not applicable","Not applicable","Percent","24.31437"
"Croatia","2003","Not applicable","Not applicable","Percent","26.16554"
"Croatia","2002","Not applicable","Not applicable","Percent","28.792"
"Croatia","2000","Not applicable","Not applicable","Percent","41.92314"
"Croatia","1999","Not applicable","Not applicable","Percent","35.35055"
"Cuba","2007","Not applicable","Not applicable","Percent","38.89442"
"Cuba","2006","Not applicable","Not applicable","Percent","34.29838"
"Cuba","2005","Not applicable","Not applicable","Percent","55.58431"
"Cuba","2004","Not applicable","Not applicable","Percent","63.39599"
"Cuba","2002","Not applicable","Not applicable","Percent","98.16388"
"Cuba","2001","Not applicable","Not applicable","Percent","89.55176"
"Cuba","2000","Not applicable","Not applicable","Percent","94.85102"
"Cuba","1999","Not applicable","Not applicable","Percent","77.65959"
"Cuba","1998","Not applicable","Not applicable","Percent","107.71294"
"Cyprus","2011","Not applicable","Not applicable","Percent","35.99306"
"Cyprus","2010","Not applicable","Not applicable","Percent","35.06845"
"Cyprus","2009","Not applicable","Not applicable","Percent","49.07552"
"Cyprus","2008","Not applicable","Not applicable","Percent","52.09978"
"Cyprus","2007","Not applicable","Not applicable","Percent","51.07598"
"Cyprus","2006","Not applicable","Not applicable","Percent","54.88636"
"Cyprus","2005","Not applicable","Not applicable","Percent","53.33646"
"Cyprus","2004","Not applicable","Not applicable","Percent","47.4609"
"Cyprus","2003","Not applicable","Not applicable","Percent","56.149"
"Cyprus","2002","Not applicable","Not applicable","Percent","41.31768"
"Cyprus","2001","Not applicable","Not applicable","Percent","38.83462"
"Cyprus","2000","Not applicable","Not applicable","Percent","57.28277"
"Cyprus","1999","Not applicable","Not applicable","Percent","44.82306"
"Czech Republic","2012","Not applicable","Not applicable","Percent","23.87855"
"Czech Republic","2011","Not applicable","Not applicable","Percent","25.99501"
"Czech Republic","2010","Not applicable","Not applicable","Percent","21.98424"
"Czech Republic","2009","Not applicable","Not applicable","Percent","24.32314"
"Czech Republic","2008","Not applicable","Not applicable","Percent","23.53782"
"Czech Republic","2007","Not applicable","Not applicable","Percent","28.02441"
"Czech Republic","2006","Not applicable","Not applicable","Percent","34.15937"
"Czech Republic","2005","Not applicable","Not applicable","Percent","24.87496"
"Czech Republic","2004","Not applicable","Not applicable","Percent","27.65266"
"Czech Republic","2003","Not applicable","Not applicable","Percent","30.59316"
"Czech Republic","2002","Not applicable","Not applicable","Percent","28.54733"
"Czech Republic","2001","Not applicable","Not applicable","Percent","28.53971"
"Czech Republic","2000","Not applicable","Not applicable","Percent","28.08639"
"Czech Republic","1999","Not applicable","Not applicable","Percent","31.37137"
"Czech Republic","1998","Not applicable","Not applicable","Percent","32.6285"
"Democratic Republic of the Congo","2013","Not applicable","Not applicable","Percent","80.71301"
"Denmark","2011","Not applicable","Not applicable","Percent","51.31056"
"Denmark","2010","Not applicable","Not applicable","Percent","54.31987"
"Denmark","2009","Not applicable","Not applicable","Percent","55.2407"
"Denmark","2008","Not applicable","Not applicable","Percent","50.49594"
"Denmark","2007","Not applicable","Not applicable","Percent","52.28703"
"Denmark","2006","Not applicable","Not applicable","Percent","52.10156"
"Denmark","2005","Not applicable","Not applicable","Percent","54.08737"
"Denmark","2004","Not applicable","Not applicable","Percent","60.96092"
"Denmark","2003","Not applicable","Not applicable","Percent","65.09407"
"Denmark","2002","Not applicable","Not applicable","Percent","71.96577"
"Denmark","2001","Not applicable","Not applicable","Percent","73.58268"
"Denmark","2000","Not applicable","Not applicable","Percent","68.46373"
"Denmark","1999","Not applicable","Not applicable","Percent","64.40717"
"Denmark","1998","Not applicable","Not applicable","Percent","61.29748"
"Djibouti","2010","Not applicable","Not applicable","Percent","190.85606"
"Dominica","1998","Not applicable","Not applicable","Percent","0"
"Ecuador","2012","Not applicable","Not applicable","Percent","29.2183"
"Ecuador","2011","Not applicable","Not applicable","Percent","30.39601"
"El Salvador","2011","Not applicable","Not applicable","Percent","10.82057"
"El Salvador","2010","Not applicable","Not applicable","Percent","17.1725"
"El Salvador","2009","Not applicable","Not applicable","Percent","17.38613"
"El Salvador","2007","Not applicable","Not applicable","Percent","13.61597"
"El Salvador","2006","Not applicable","Not applicable","Percent","14.01896"
"El Salvador","2005","Not applicable","Not applicable","Percent","14.79902"
"El Salvador","2003","Not applicable","Not applicable","Percent","10.77423"
"El Salvador","2002","Not applicable","Not applicable","Percent","10.72866"
"El Salvador","2000","Not applicable","Not applicable","Percent","8.6656"
"El Salvador","1998","Not applicable","Not applicable","Percent","9.96521"
"Eritrea","2004","Not applicable","Not applicable","Percent","885.30381"
"Eritrea","2002","Not applicable","Not applicable","Percent","360.94809"
"Eritrea","2001","Not applicable","Not applicable","Percent","377.46977"
"Estonia","2012","Not applicable","Not applicable","Percent","20.04159"
"Estonia","2011","Not applicable","Not applicable","Percent","24.17479"
"Estonia","2010","Not applicable","Not applicable","Percent","23.18599"
"Estonia","2009","Not applicable","Not applicable","Percent","25.63828"
"Estonia","2008","Not applicable","Not applicable","Percent","21.50515"
"Estonia","2007","Not applicable","Not applicable","Percent","19.98311"
"Estonia","2005","Not applicable","Not applicable","Percent","18.35465"
"Estonia","2004","Not applicable","Not applicable","Percent","17.71677"
"Estonia","2003","Not applicable","Not applicable","Percent","21.97224"
"Estonia","2002","Not applicable","Not applicable","Percent","24.50902"
"Estonia","2001","Not applicable","Not applicable","Percent","24.60232"
"Estonia","1999","Not applicable","Not applicable","Percent","31.80412"
"Estonia","1998","Not applicable","Not applicable","Percent","31.30347"
"Ethiopia","2012","Not applicable","Not applicable","Percent","337.94353"
"Ethiopia","2011","Not applicable","Not applicable","Percent","340.89868"
"Ethiopia","2010","Not applicable","Not applicable","Percent","291.77362"
"Ethiopia","2009","Not applicable","Not applicable","Percent","357.65734"
"Fiji","2004","Not applicable","Not applicable","Percent","62.71051"
"Finland","2013","Not applicable","Not applicable","Percent","35.43575"
"Finland","2012","Not applicable","Not applicable","Percent","36.00609"
"Finland","2011","Not applicable","Not applicable","Percent","36.27448"
"Finland","2010","Not applicable","Not applicable","Percent","36.80425"
"Finland","2009","Not applicable","Not applicable","Percent","37.05012"
"Finland","2008","Not applicable","Not applicable","Percent","31.10585"
"Finland","2007","Not applicable","Not applicable","Percent","30.50613"
"Finland","2006","Not applicable","Not applicable","Percent","32.03604"
"Finland","2005","Not applicable","Not applicable","Percent","32.91852"
"Finland","2004","Not applicable","Not applicable","Percent","34.62936"
"Finland","2003","Not applicable","Not applicable","Percent","35.35128"
"Finland","2002","Not applicable","Not applicable","Percent","35.85259"
"Finland","2001","Not applicable","Not applicable","Percent","35.74196"
"Finland","2000","Not applicable","Not applicable","Percent","37.27151"
"Finland","1999","Not applicable","Not applicable","Percent","39.0179"
"France","2012","Not applicable","Not applicable","Percent","35.342"
"France","2011","Not applicable","Not applicable","Percent","36.35275"
"France","2010","Not applicable","Not applicable","Percent","37.24979"
"France","2009","Not applicable","Not applicable","Percent","38.86782"
"France","2008","Not applicable","Not applicable","Percent","35.94446"
"France","2007","Not applicable","Not applicable","Percent","35.08139"
"France","2006","Not applicable","Not applicable","Percent","33.67615"
"France","2005","Not applicable","Not applicable","Percent","33.52064"
"France","2004","Not applicable","Not applicable","Percent","34.13843"
"France","2003","Not applicable","Not applicable","Percent","34.06291"
"France","2002","Not applicable","Not applicable","Percent","29.15814"
"France","2001","Not applicable","Not applicable","Percent","28.8625"
"France","2000","Not applicable","Not applicable","Percent","29.36324"
"France","1999","Not applicable","Not applicable","Percent","29.84029"
"Gambia","2012","Not applicable","Not applicable","Percent","108.78038"
"Gambia","2011","Not applicable","Not applicable","Percent","97.13274"
"Gambia","2010","Not applicable","Not applicable","Percent","209.80039"
"Gambia","2004","Not applicable","Not applicable","Percent","145.9056"
"Georgia","2012","Not applicable","Not applicable","Percent","17.18162"
"Georgia","2011","Not applicable","Not applicable","Percent","12.20259"
"Georgia","2008","Not applicable","Not applicable","Percent","11.40398"
"Ghana","2013","Not applicable","Not applicable","Percent","88.25656"
"Ghana","2012","Not applicable","Not applicable","Percent","131.06089"
"Ghana","2011","Not applicable","Not applicable","Percent","93.18732"
"Ghana","2009","Not applicable","Not applicable","Percent","148.01555"
"Ghana","2008","Not applicable","Not applicable","Percent","180.84926"
"Ghana","2007","Not applicable","Not applicable","Percent","231.06764"
"Ghana","2006","Not applicable","Not applicable","Percent","212.7497"
"Ghana","2005","Not applicable","Not applicable","Percent","293.08901"
"Greece","2005","Not applicable","Not applicable","Percent","24.54692"
"Greece","2004","Not applicable","Not applicable","Percent","23.52726"
"Greece","2003","Not applicable","Not applicable","Percent","20.81644"
"Greece","2002","Not applicable","Not applicable","Percent","23.04313"
"Greece","2001","Not applicable","Not applicable","Percent","23.52373"
"Greece","2000","Not applicable","Not applicable","Percent","20.01301"
"Greece","1999","Not applicable","Not applicable","Percent","24.73095"
"Greece","1998","Not applicable","Not applicable","Percent","25.9489"
"Guatemala","2013","Not applicable","Not applicable","Percent","18.67147"
"Guatemala","2007","Not applicable","Not applicable","Percent","19.56899"
"Guinea","2013","Not applicable","Not applicable","Percent","133.88641"
"Guinea","2012","Not applicable","Not applicable","Percent","94.84189"
"Guinea","2011","Not applicable","Not applicable","Percent","145.55452"
"Guinea","2010","Not applicable","Not applicable","Percent","149.52757"
"Guinea","2009","Not applicable","Not applicable","Percent","140.53773"
"Guinea","2008","Not applicable","Not applicable","Percent","109.10443"
"Guinea","2005","Not applicable","Not applicable","Percent","229.69768"
"Guinea","2004","Not applicable","Not applicable","Percent","313.14409"
"Guyana","2012","Not applicable","Not applicable","Percent","13.84504"
"Guyana","2011","Not applicable","Not applicable","Percent","12.54183"
"Guyana","2010","Not applicable","Not applicable","Percent","18.39047"
"Guyana","2009","Not applicable","Not applicable","Percent","26.01478"
"Guyana","2007","Not applicable","Not applicable","Percent","21.87953"
"Guyana","2006","Not applicable","Not applicable","Percent","26.91136"
"Guyana","2004","Not applicable","Not applicable","Percent","36.68387"
"Holy See","2001","Not applicable","Not applicable","Percent","0"
"Honduras","2014","Not applicable","Not applicable","Percent","42.20545"
"Honduras","2013","Not applicable","Not applicable","Percent","46.40704"
"Honduras","2012","Not applicable","Not applicable","Percent","43.08608"
"Honduras","2010","Not applicable","Not applicable","Percent","39.3022"
