"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Andorra","2002","Not applicable","Not applicable","Percent","0.852"
"Andorra","1983","Not applicable","Not applicable","Percent","21.6044"
"Andorra","1975","Not applicable","Not applicable","Percent","29.42792"
"Angola","2011","Not applicable","Not applicable","Percent","3.0026"
"Angola","2010","Not applicable","Not applicable","Percent","1.94601"
"Angola","2009","Not applicable","Not applicable","Percent","1.93709"
"Angola","2008","Not applicable","Not applicable","Percent","1.99438"
"Angola","2007","Not applicable","Not applicable","Percent","0"
"Angola","1998","Not applicable","Not applicable","Percent","5.22377"
"Angola","1985","Not applicable","Not applicable","Percent","0"
"Angola","1984","Not applicable","Not applicable","Percent","0"
"Angola","1983","Not applicable","Not applicable","Percent","0"
"Angola","1982","Not applicable","Not applicable","Percent","0"
"Angola","1981","Not applicable","Not applicable","Percent","0"
"Anguilla","2011","Not applicable","Not applicable","Percent","11.78615"
"Anguilla","2010","Not applicable","Not applicable","Percent","2.96296"
"Anguilla","2009","Not applicable","Not applicable","Percent","10.37736"
"Anguilla","2008","Not applicable","Not applicable","Percent","9.31677"
"Anguilla","2007","Not applicable","Not applicable","Percent","7.50963"
"Anguilla","2006","Not applicable","Not applicable","Percent","7.53968"
"Anguilla","2005","Not applicable","Not applicable","Percent","10.69703"
"Anguilla","2004","Not applicable","Not applicable","Percent","10.81647"
"Anguilla","2003","Not applicable","Not applicable","Percent","10.08984"
"Anguilla","2002","Not applicable","Not applicable","Percent","7.49825"
"Anguilla","2001","Not applicable","Not applicable","Percent","7.45467"
"Anguilla","2000","Not applicable","Not applicable","Percent","6.43275"
"Anguilla","1999","Not applicable","Not applicable","Percent","5.03505"
"Anguilla","1998","Not applicable","Not applicable","Percent","1.57274"
"Anguilla","1997","Not applicable","Not applicable","Percent","2.37636"
"Antigua and Barbuda","2014","Not applicable","Not applicable","Percent","51.37633"
"Antigua and Barbuda","2012","Not applicable","Not applicable","Percent","52.59734"
"Antigua and Barbuda","2011","Not applicable","Not applicable","Percent","52.19714"
"Antigua and Barbuda","2010","Not applicable","Not applicable","Percent","51.93709"
"Antigua and Barbuda","2009","Not applicable","Not applicable","Percent","52.79354"
"Antigua and Barbuda","2008","Not applicable","Not applicable","Percent","51.69521"
"Antigua and Barbuda","2007","Not applicable","Not applicable","Percent","49.70179"
"Antigua and Barbuda","2000","Not applicable","Not applicable","Percent","38.19578"
"Antigua and Barbuda","1984","Not applicable","Not applicable","Percent","31.05143"
"Antigua and Barbuda","1976","Not applicable","Not applicable","Percent","30.87302"
"Antigua and Barbuda","1975","Not applicable","Not applicable","Percent","32.34299"
"Argentina","2013","Not applicable","Not applicable","Percent","25.32307"
"Argentina","2012","Not applicable","Not applicable","Percent","24.73651"
"Argentina","2011","Not applicable","Not applicable","Percent","23.95075"
"Argentina","2010","Not applicable","Not applicable","Percent","23.6371"
"Argentina","2009","Not applicable","Not applicable","Percent","23.16617"
"Argentina","2008","Not applicable","Not applicable","Percent","22.69051"
"Argentina","2007","Not applicable","Not applicable","Percent","21.84564"
"Argentina","2006","Not applicable","Not applicable","Percent","21.19493"
"Argentina","2005","Not applicable","Not applicable","Percent","21.06955"
"Argentina","2004","Not applicable","Not applicable","Percent","20.22854"
"Argentina","2003","Not applicable","Not applicable","Percent","19.78781"
"Argentina","2002","Not applicable","Not applicable","Percent","19.55569"
"Argentina","2001","Not applicable","Not applicable","Percent","19.75111"
"Argentina","2000","Not applicable","Not applicable","Percent","19.92446"
"Argentina","1999","Not applicable","Not applicable","Percent","19.52953"
"Argentina","1998","Not applicable","Not applicable","Percent","20.6978"
"Argentina","1997","Not applicable","Not applicable","Percent","20.94272"
"Argentina","1996","Not applicable","Not applicable","Percent","20.34074"
"Argentina","1994","Not applicable","Not applicable","Percent","20.51745"
"Argentina","1988","Not applicable","Not applicable","Percent","18.86467"
"Argentina","1987","Not applicable","Not applicable","Percent","18.89616"
"Argentina","1986","Not applicable","Not applicable","Percent","18.77142"
"Argentina","1985","Not applicable","Not applicable","Percent","18.63262"
"Argentina","1984","Not applicable","Not applicable","Percent","18.69303"
"Argentina","1982","Not applicable","Not applicable","Percent","17.92548"
"Argentina","1981","Not applicable","Not applicable","Percent","18.00061"
"Argentina","1976","Not applicable","Not applicable","Percent","17.31661"
"Argentina","1975","Not applicable","Not applicable","Percent","17.34262"
"Armenia","2014","Not applicable","Not applicable","Percent","1.85662"
"Armenia","2013","Not applicable","Not applicable","Percent","1.83379"
"Armenia","2012","Not applicable","Not applicable","Percent","1.59024"
"Armenia","2011","Not applicable","Not applicable","Percent","1.54993"
"Armenia","2009","Not applicable","Not applicable","Percent","1.76114"
"Armenia","2008","Not applicable","Not applicable","Percent","1.52986"
"Armenia","2007","Not applicable","Not applicable","Percent","1.55473"
"Armenia","2006","Not applicable","Not applicable","Percent","1.69627"
"Armenia","2005","Not applicable","Not applicable","Percent","1.24651"
"Armenia","2004","Not applicable","Not applicable","Percent","0.88368"
"Armenia","2003","Not applicable","Not applicable","Percent","0.54442"
"Armenia","2002","Not applicable","Not applicable","Percent","0.64727"
"Armenia","2001","Not applicable","Not applicable","Percent","0"
"Armenia","2000","Not applicable","Not applicable","Percent","0"
"Armenia","1999","Not applicable","Not applicable","Percent","0.23912"
"Armenia","1998","Not applicable","Not applicable","Percent","0.05977"
"Armenia","1995","Not applicable","Not applicable","Percent","0"
"Aruba","2014","Not applicable","Not applicable","Percent","73.42095"
"Aruba","2013","Not applicable","Not applicable","Percent","73.00826"
"Aruba","2012","Not applicable","Not applicable","Percent","74.4712"
"Aruba","2011","Not applicable","Not applicable","Percent","75.84504"
"Aruba","2010","Not applicable","Not applicable","Percent","74.0211"
"Aruba","2009","Not applicable","Not applicable","Percent","75.01006"
"Aruba","2008","Not applicable","Not applicable","Percent","77.15741"
"Aruba","2007","Not applicable","Not applicable","Percent","77.84651"
"Aruba","2006","Not applicable","Not applicable","Percent","78.7873"
"Aruba","2005","Not applicable","Not applicable","Percent","79.24878"
"Aruba","2004","Not applicable","Not applicable","Percent","79.58763"
"Aruba","2003","Not applicable","Not applicable","Percent","80.23644"
"Aruba","2002","Not applicable","Not applicable","Percent","80.68089"
"Aruba","2001","Not applicable","Not applicable","Percent","80.89233"
"Aruba","2000","Not applicable","Not applicable","Percent","82.44629"
"Aruba","1999","Not applicable","Not applicable","Percent","82.93755"
"Australia","2014","Not applicable","Not applicable","Percent","30.90737"
"Australia","2013","Not applicable","Not applicable","Percent","31.04431"
"Australia","2012","Not applicable","Not applicable","Percent","31.08473"
"Australia","2011","Not applicable","Not applicable","Percent","31.08158"
"Australia","2010","Not applicable","Not applicable","Percent","30.87215"
"Australia","2009","Not applicable","Not applicable","Percent","30.5496"
"Australia","2008","Not applicable","Not applicable","Percent","30.26286"
"Australia","2007","Not applicable","Not applicable","Percent","29.84566"
"Australia","2006","Not applicable","Not applicable","Percent","29.45482"
"Australia","2005","Not applicable","Not applicable","Percent","29.09794"
"Australia","2004","Not applicable","Not applicable","Percent","28.67655"
"Australia","2003","Not applicable","Not applicable","Percent","28.30221"
"Australia","2002","Not applicable","Not applicable","Percent","27.96591"
"Australia","2001","Not applicable","Not applicable","Percent","27.60418"
"Australia","2000","Not applicable","Not applicable","Percent","27.21875"
"Australia","1999","Not applicable","Not applicable","Percent","26.86315"
"Australia","1998","Not applicable","Not applicable","Percent","26.60221"
"Australia","1997","Not applicable","Not applicable","Percent","26.33823"
"Australia","1996","Not applicable","Not applicable","Percent","26.01293"
"Australia","1995","Not applicable","Not applicable","Percent","25.76206"
"Australia","1994","Not applicable","Not applicable","Percent","25.35349"
"Australia","1993","Not applicable","Not applicable","Percent","25.05483"
"Australia","1992","Not applicable","Not applicable","Percent","24.96993"
"Australia","1991","Not applicable","Not applicable","Percent","24.94426"
"Australia","1990","Not applicable","Not applicable","Percent","24.87347"
"Australia","1989","Not applicable","Not applicable","Percent","24.7782"
"Australia","1988","Not applicable","Not applicable","Percent","24.55914"
"Australia","1987","Not applicable","Not applicable","Percent","24.2985"
"Australia","1986","Not applicable","Not applicable","Percent","23.99734"
"Australia","1985","Not applicable","Not applicable","Percent","23.40307"
"Australia","1984","Not applicable","Not applicable","Percent","22.53675"
"Australia","1983","Not applicable","Not applicable","Percent","21.70806"
"Australia","1981","Not applicable","Not applicable","Percent","20.37928"
"Australia","1980","Not applicable","Not applicable","Percent","19.71697"
"Austria","2014","Not applicable","Not applicable","Percent","5.99181"
"Austria","2013","Not applicable","Not applicable","Percent","5.88486"
"Austria","2012","Not applicable","Not applicable","Percent","5.87634"
"Austria","2011","Not applicable","Not applicable","Percent","5.80939"
"Austria","2010","Not applicable","Not applicable","Percent","5.74029"
"Austria","2009","Not applicable","Not applicable","Percent","5.63298"
"Austria","2008","Not applicable","Not applicable","Percent","5.44914"
"Austria","2007","Not applicable","Not applicable","Percent","5.20894"
"Austria","2006","Not applicable","Not applicable","Percent","4.85768"
"Austria","2005","Not applicable","Not applicable","Percent","4.68026"
"Austria","2004","Not applicable","Not applicable","Percent","4.53048"
"Austria","2003","Not applicable","Not applicable","Percent","4.41619"
"Austria","2002","Not applicable","Not applicable","Percent","4.30755"
"Austria","2001","Not applicable","Not applicable","Percent","4.24199"
"Austria","2000","Not applicable","Not applicable","Percent","4.22597"
"Austria","1999","Not applicable","Not applicable","Percent","4.26363"
"Austria","1998","Not applicable","Not applicable","Percent","4.27242"
"Austria","1997","Not applicable","Not applicable","Percent","4.30449"
"Austria","1996","Not applicable","Not applicable","Percent","4.3201"
"Austria","1995","Not applicable","Not applicable","Percent","4.33183"
"Austria","1994","Not applicable","Not applicable","Percent","4.29947"
"Austria","1993","Not applicable","Not applicable","Percent","4.47705"
"Austria","1992","Not applicable","Not applicable","Percent","3.96513"
"Austria","1991","Not applicable","Not applicable","Percent","3.96505"
"Austria","1990","Not applicable","Not applicable","Percent","3.89258"
"Austria","1989","Not applicable","Not applicable","Percent","3.82951"
"Austria","1988","Not applicable","Not applicable","Percent","3.81771"
"Austria","1987","Not applicable","Not applicable","Percent","3.79373"
"Austria","1986","Not applicable","Not applicable","Percent","3.93836"
"Austria","1985","Not applicable","Not applicable","Percent","3.81354"
"Austria","1984","Not applicable","Not applicable","Percent","3.69472"
"Austria","1983","Not applicable","Not applicable","Percent","3.6819"
"Austria","1982","Not applicable","Not applicable","Percent","3.47883"
"Austria","1981","Not applicable","Not applicable","Percent","3.36541"
"Austria","1975","Not applicable","Not applicable","Percent","2.87899"
"Azerbaijan","2014","Not applicable","Not applicable","Percent","0.45972"
"Azerbaijan","2012","Not applicable","Not applicable","Percent","0.31273"
"Azerbaijan","2011","Not applicable","Not applicable","Percent","0.30428"
"Azerbaijan","2010","Not applicable","Not applicable","Percent","0.31855"
"Azerbaijan","2009","Not applicable","Not applicable","Percent","0.3331"
"Azerbaijan","2008","Not applicable","Not applicable","Percent","0.31126"
"Azerbaijan","2007","Not applicable","Not applicable","Percent","0.26097"
"Azerbaijan","2006","Not applicable","Not applicable","Percent","0.22077"
"Azerbaijan","2005","Not applicable","Not applicable","Percent","0.17039"
"Azerbaijan","2004","Not applicable","Not applicable","Percent","0.1369"
"Azerbaijan","2003","Not applicable","Not applicable","Percent","0.08448"
"Azerbaijan","2002","Not applicable","Not applicable","Percent","0"
"Azerbaijan","2001","Not applicable","Not applicable","Percent","0"
"Azerbaijan","2000","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1999","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1998","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1996","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1995","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1994","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1993","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1992","Not applicable","Not applicable","Percent","0"
"Azerbaijan","1991","Not applicable","Not applicable","Percent","0"
"Bahamas","2010","Not applicable","Not applicable","Percent","29.59061"
"Bahamas","2009","Not applicable","Not applicable","Percent","30.38004"
"Bahamas","2008","Not applicable","Not applicable","Percent","30.19303"
"Bahamas","2007","Not applicable","Not applicable","Percent","29.19832"
"Bahamas","2006","Not applicable","Not applicable","Percent","26.3133"
"Bahamas","2005","Not applicable","Not applicable","Percent","27.51147"
"Bahamas","2004","Not applicable","Not applicable","Percent","24.96535"
"Bahamas","2002","Not applicable","Not applicable","Percent","24.59228"
"Bahamas","1998","Not applicable","Not applicable","Percent","22.02124"
"Bahamas","1997","Not applicable","Not applicable","Percent","23.79745"
"Bahamas","1996","Not applicable","Not applicable","Percent","22.04317"
"Bahamas","1995","Not applicable","Not applicable","Percent","24.79879"
"Bahamas","1986","Not applicable","Not applicable","Percent","22.46103"
"Bahamas","1985","Not applicable","Not applicable","Percent","23.03883"
"Bahamas","1983","Not applicable","Not applicable","Percent","22.14058"
"Bahamas","1981","Not applicable","Not applicable","Percent","21.49814"
"Bahrain","2014","Not applicable","Not applicable","Percent","34.59338"
"Bahrain","2013","Not applicable","Not applicable","Percent","33.85489"
"Bahrain","2012","Not applicable","Not applicable","Percent","32.85352"
"Bahrain","2011","Not applicable","Not applicable","Percent","32.45663"
"Bahrain","2010","Not applicable","Not applicable","Percent","31.13097"
"Bahrain","2009","Not applicable","Not applicable","Percent","29.57488"
"Bahrain","2008","Not applicable","Not applicable","Percent","27.81121"
"Bahrain","2006","Not applicable","Not applicable","Percent","24.73557"
"Bahrain","2005","Not applicable","Not applicable","Percent","23.67015"
"Bahrain","2004","Not applicable","Not applicable","Percent","22.55767"
"Bahrain","2003","Not applicable","Not applicable","Percent","21.78734"
"Bahrain","2002","Not applicable","Not applicable","Percent","21.11847"
"Bahrain","2001","Not applicable","Not applicable","Percent","19.71489"
"Bahrain","2000","Not applicable","Not applicable","Percent","19.0826"
"Bahrain","1999","Not applicable","Not applicable","Percent","18.77539"
"Bahrain","1998","Not applicable","Not applicable","Percent","17.35397"
"Bahrain","1997","Not applicable","Not applicable","Percent","17.08244"
"Bahrain","1996","Not applicable","Not applicable","Percent","17.24899"
"Bahrain","1995","Not applicable","Not applicable","Percent","17.90568"
"Bahrain","1994","Not applicable","Not applicable","Percent","17.17272"
"Bahrain","1993","Not applicable","Not applicable","Percent","15.99176"
"Bahrain","1992","Not applicable","Not applicable","Percent","14.27415"
"Bahrain","1991","Not applicable","Not applicable","Percent","13.2018"
"Bahrain","1989","Not applicable","Not applicable","Percent","13.31139"
"Bahrain","1988","Not applicable","Not applicable","Percent","11.4347"
"Bahrain","1987","Not applicable","Not applicable","Percent","10.71502"
"Bahrain","1986","Not applicable","Not applicable","Percent","11.15297"
"Bahrain","1985","Not applicable","Not applicable","Percent","10.5413"
"Bahrain","1984","Not applicable","Not applicable","Percent","10.79421"
"Bahrain","1983","Not applicable","Not applicable","Percent","7.88179"
"Bahrain","1982","Not applicable","Not applicable","Percent","9.26407"
"Bahrain","1981","Not applicable","Not applicable","Percent","8.86875"
"Bangladesh","2011","Not applicable","Not applicable","Percent","41.96435"
"Bangladesh","2009","Not applicable","Not applicable","Percent","40.95045"
"Bangladesh","2008","Not applicable","Not applicable","Percent","40.3315"
"Bangladesh","2007","Not applicable","Not applicable","Percent","42.45102"
"Bangladesh","2006","Not applicable","Not applicable","Percent","42.65729"
"Bangladesh","2005","Not applicable","Not applicable","Percent","41.65177"
"Bangladesh","1990","Not applicable","Not applicable","Percent","15.17306"
"Bangladesh","1989","Not applicable","Not applicable","Percent","13.60039"
"Bangladesh","1988","Not applicable","Not applicable","Percent","13.21907"
"Bangladesh","1987","Not applicable","Not applicable","Percent","10.91841"
"Bangladesh","1986","Not applicable","Not applicable","Percent","10.91839"
"Bangladesh","1985","Not applicable","Not applicable","Percent","11.00001"
"Bangladesh","1984","Not applicable","Not applicable","Percent","11.62786"
"Bangladesh","1983","Not applicable","Not applicable","Percent","11.62786"
"Bangladesh","1981","Not applicable","Not applicable","Percent","11.26736"
"Bangladesh","1980","Not applicable","Not applicable","Percent","14.63627"
"Bangladesh","1979","Not applicable","Not applicable","Percent","15.23123"
"Bangladesh","1978","Not applicable","Not applicable","Percent","15.26074"
"Bangladesh","1977","Not applicable","Not applicable","Percent","10.92202"
"Bangladesh","1976","Not applicable","Not applicable","Percent","9.13277"
"Bangladesh","1975","Not applicable","Not applicable","Percent","4.05519"
"Barbados","2014","Not applicable","Not applicable","Percent","12.88083"
"Barbados","2011","Not applicable","Not applicable","Percent","11.23995"
"Barbados","2010","Not applicable","Not applicable","Percent","11.32001"
"Barbados","2009","Not applicable","Not applicable","Percent","11.04413"
"Barbados","2008","Not applicable","Not applicable","Percent","11.1646"
"Barbados","2007","Not applicable","Not applicable","Percent","10.44545"
"Barbados","2006","Not applicable","Not applicable","Percent","11.75371"
"Barbados","2005","Not applicable","Not applicable","Percent","11.68592"
"Barbados","2004","Not applicable","Not applicable","Percent","10.9643"
"Barbados","2003","Not applicable","Not applicable","Percent","10.95172"
"Barbados","2002","Not applicable","Not applicable","Percent","11.34906"
"Barbados","2000","Not applicable","Not applicable","Percent","9.8427"
"Barbados","1992","Not applicable","Not applicable","Percent","9.65044"
"Barbados","1990","Not applicable","Not applicable","Percent","7.68691"
"Barbados","1989","Not applicable","Not applicable","Percent","4.97228"
"Barbados","1985","Not applicable","Not applicable","Percent","8.46457"
"Barbados","1984","Not applicable","Not applicable","Percent","9.00443"
"Barbados","1983","Not applicable","Not applicable","Percent","9.7241"
"Belarus","2014","Not applicable","Not applicable","Percent","0.07972"
"Belarus","2013","Not applicable","Not applicable","Percent","0.07564"
"Belarus","2012","Not applicable","Not applicable","Percent","0.05486"
"Belarus","2011","Not applicable","Not applicable","Percent","0.06049"
"Belarus","2010","Not applicable","Not applicable","Percent","0.06065"
"Belarus","2009","Not applicable","Not applicable","Percent","0.0544"
"Belarus","2008","Not applicable","Not applicable","Percent","0.04747"
"Belarus","2007","Not applicable","Not applicable","Percent","0.04869"
"Belarus","2006","Not applicable","Not applicable","Percent","0.05683"
"Belarus","2005","Not applicable","Not applicable","Percent","0.07166"
"Belarus","2004","Not applicable","Not applicable","Percent","0.07305"
"Belarus","2003","Not applicable","Not applicable","Percent","0.06178"
"Belarus","2002","Not applicable","Not applicable","Percent","0.07697"
"Belarus","2001","Not applicable","Not applicable","Percent","0.08807"
"Belarus","2000","Not applicable","Not applicable","Percent","0.08887"
"Belarus","1999","Not applicable","Not applicable","Percent","0.09255"
"Belarus","1998","Not applicable","Not applicable","Percent","0.0719"
"Belarus","1994","Not applicable","Not applicable","Percent","0"
"Belarus","1993","Not applicable","Not applicable","Percent","0"
"Belarus","1992","Not applicable","Not applicable","Percent","0"
"Belarus","1991","Not applicable","Not applicable","Percent","0"
"Belarus","1990","Not applicable","Not applicable","Percent","0"
"Belarus","1989","Not applicable","Not applicable","Percent","0"
"Belarus","1988","Not applicable","Not applicable","Percent","0"
"Belarus","1987","Not applicable","Not applicable","Percent","0"
"Belarus","1986","Not applicable","Not applicable","Percent","0"
"Belarus","1985","Not applicable","Not applicable","Percent","0"
"Belarus","1984","Not applicable","Not applicable","Percent","0"
"Belarus","1983","Not applicable","Not applicable","Percent","0"
"Belarus","1982","Not applicable","Not applicable","Percent","0"
"Belarus","1981","Not applicable","Not applicable","Percent","0"
"Belgium","2014","Not applicable","Not applicable","Percent","54.32502"
"Belgium","2013","Not applicable","Not applicable","Percent","54.25794"
"Belgium","2012","Not applicable","Not applicable","Percent","53.59309"
"Belgium","2011","Not applicable","Not applicable","Percent","53.75553"
"Belgium","2010","Not applicable","Not applicable","Percent","53.82946"
"Belgium","2009","Not applicable","Not applicable","Percent","54.06047"
"Belgium","2008","Not applicable","Not applicable","Percent","54.08211"
"Belgium","2007","Not applicable","Not applicable","Percent","54.26393"
"Belgium","2006","Not applicable","Not applicable","Percent","54.42558"
"Belgium","2005","Not applicable","Not applicable","Percent","54.55252"
"Belgium","2004","Not applicable","Not applicable","Percent","54.65962"
"Belgium","2003","Not applicable","Not applicable","Percent","54.17838"
"Belgium","2002","Not applicable","Not applicable","Percent","54.30686"
"Belgium","2001","Not applicable","Not applicable","Percent","54.40666"
"Belgium","2000","Not applicable","Not applicable","Percent","54.44825"
"Belgium","1999","Not applicable","Not applicable","Percent","55.05301"
"Belgium","1996","Not applicable","Not applicable","Percent","55.18514"
"Belgium","1995","Not applicable","Not applicable","Percent","55.33537"
"Belgium","1994","Not applicable","Not applicable","Percent","55.63437"
"Belgium","1993","Not applicable","Not applicable","Percent","55.83939"
"Belgium","1992","Not applicable","Not applicable","Percent","55.94016"
"Belgium","1991","Not applicable","Not applicable","Percent","55.98341"
"Belgium","1990","Not applicable","Not applicable","Percent","56.04494"
"Belgium","1989","Not applicable","Not applicable","Percent","55.76954"
"Belgium","1988","Not applicable","Not applicable","Percent","55.63126"
"Belgium","1987","Not applicable","Not applicable","Percent","55.15532"
"Belgium","1986","Not applicable","Not applicable","Percent","54.60298"
"Belgium","1985","Not applicable","Not applicable","Percent","50.6895"
"Belgium","1984","Not applicable","Not applicable","Percent","53.41238"
"Belgium","1983","Not applicable","Not applicable","Percent","52.99126"
"Belgium","1982","Not applicable","Not applicable","Percent","52.98876"
"Belgium","1981","Not applicable","Not applicable","Percent","53.00202"
"Belgium","1976","Not applicable","Not applicable","Percent","51.57106"
"Belgium","1975","Not applicable","Not applicable","Percent","52.16073"
"Belize","2014","Not applicable","Not applicable","Percent","81.99815"
"Belize","2013","Not applicable","Not applicable","Percent","82.3027"
"Belize","2012","Not applicable","Not applicable","Percent","83.03703"
"Belize","2011","Not applicable","Not applicable","Percent","82.41057"
"Belize","2010","Not applicable","Not applicable","Percent","82.21652"
"Belize","2009","Not applicable","Not applicable","Percent","82.57995"
"Belize","2008","Not applicable","Not applicable","Percent","95.18983"
"Belize","2007","Not applicable","Not applicable","Percent","94.54507"
"Belize","2006","Not applicable","Not applicable","Percent","83.16213"
"Belize","2005","Not applicable","Not applicable","Percent","85.38818"
"Belize","2004","Not applicable","Not applicable","Percent","81.6883"
"Belize","2003","Not applicable","Not applicable","Percent","87.05576"
"Belize","2001","Not applicable","Not applicable","Percent","87.05521"
"Belize","2000","Not applicable","Not applicable","Percent","87.18407"
"Benin","2014","Not applicable","Not applicable","Percent","18.48144"
"Benin","2013","Not applicable","Not applicable","Percent","16.9622"
"Benin","2012","Not applicable","Not applicable","Percent","16.39518"
"Benin","2011","Not applicable","Not applicable","Percent","15.7433"
"Benin","2010","Not applicable","Not applicable","Percent","13.19647"
"Benin","2009","Not applicable","Not applicable","Percent","11.6268"
"Benin","2008","Not applicable","Not applicable","Percent","9.1392"
"Benin","2006","Not applicable","Not applicable","Percent","13.14229"
"Benin","2005","Not applicable","Not applicable","Percent","11.76195"
